# u,v,w,phi,theta,psi,alpha,beta,gamma,time
1.215293732464302252e+02,0.000000000000000000e+00,-9.441888171351711989e+00,0.000000000000000000e+00,2.046964347904314460e-02,0.000000000000000000e+00,-7.753647605101507412e-02,0.000000000000000000e+00,9.800611953005822219e-02,1.699999999999946283e+02
1.215187766647167535e+02,0.000000000000000000e+00,-9.440515006227249373e+00,0.000000000000000000e+00,2.064268024791114653e-02,0.000000000000000000e+00,-7.753197803047699732e-02,0.000000000000000000e+00,9.817465827838814385e-02,1.700999999999946226e+02
1.215080614361974654e+02,0.000000000000000000e+00,-9.439125989076204704e+00,0.000000000000000000e+00,2.081487755476124288e-02,0.000000000000000000e+00,-7.752742494302637677e-02,0.000000000000000000e+00,9.834230249778762312e-02,1.701999999999946169e+02
1.214972289266385559e+02,0.000000000000000000e+00,-9.437721295996688298e+00,0.000000000000000000e+00,2.098622306659351025e-02,0.000000000000000000e+00,-7.752281733338919900e-02,0.000000000000000000e+00,9.850904039998270578e-02,1.702999999999946112e+02
1.214862805073032348e+02,0.000000000000000000e+00,-9.436301103827483772e+00,0.000000000000000000e+00,2.115670456429714907e-02,0.000000000000000000e+00,-7.751815574894177496e-02,0.000000000000000000e+00,9.867486031323892404e-02,1.703999999999946056e+02
1.214752175548155151e+02,0.000000000000000000e+00,-9.434865590131387592e+00,0.000000000000000000e+00,2.132630994325502780e-02,0.000000000000000000e+00,-7.751344073967461612e-02,0.000000000000000000e+00,9.883975068292964739e-02,1.704999999999945999e+02
1.214640414510241868e+02,0.000000000000000000e+00,-9.433414933178545070e+00,0.000000000000000000e+00,2.149502721393839119e-02,0.000000000000000000e+00,-7.750867285815613017e-02,0.000000000000000000e+00,9.900370007209452483e-02,1.705999999999945942e+02
1.214527535828667908e+02,0.000000000000000000e+00,-9.431949311929811230e+00,0.000000000000000000e+00,2.166284450249173280e-02,0.000000000000000000e+00,-7.750385265949630287e-02,0.000000000000000000e+00,9.916669716198803219e-02,1.706999999999945885e+02
1.214413553422338055e+02,0.000000000000000000e+00,-9.430468906020101016e+00,0.000000000000000000e+00,2.182975005130783144e-02,0.000000000000000000e+00,-7.749898070131014394e-02,0.000000000000000000e+00,9.932873075261797191e-02,1.707999999999945828e+02
1.214298481258329190e+02,0.000000000000000000e+00,-9.428973895741766142e+00,0.000000000000000000e+00,2.199573221959294153e-02,0.000000000000000000e+00,-7.749405754368118848e-02,0.000000000000000000e+00,9.948978976327413348e-02,1.708999999999945771e+02
1.214182333350534861e+02,0.000000000000000000e+00,-9.427464462027966619e+00,0.000000000000000000e+00,2.216077948392216820e-02,0.000000000000000000e+00,-7.748908374912460983e-02,0.000000000000000000e+00,9.964986323304678151e-02,1.709999999999945715e+02
1.214065123758310847e+02,0.000000000000000000e+00,-9.425940786436070695e+00,0.000000000000000000e+00,2.232488043878499626e-02,0.000000000000000000e+00,-7.748405988255054055e-02,0.000000000000000000e+00,9.980894032133554028e-02,1.710999999999945658e+02
1.213946866585122706e+02,0.000000000000000000e+00,-9.424403051131047704e+00,0.000000000000000000e+00,2.248802379712097968e-02,0.000000000000000000e+00,-7.747898651122690772e-02,0.000000000000000000e+00,9.996701030834788393e-02,1.711999999999945601e+02
1.213827575977194613e+02,0.000000000000000000e+00,-9.422851438868887541e+00,0.000000000000000000e+00,2.265019839084562309e-02,0.000000000000000000e+00,-7.747386420474243474e-02,0.000000000000000000e+00,1.001240625955880648e-01,1.712999999999945544e+02
1.213707266122160604e+02,0.000000000000000000e+00,-9.421286132980029038e+00,0.000000000000000000e+00,2.281139317136640990e-02,0.000000000000000000e+00,-7.746869353496933785e-02,0.000000000000000000e+00,1.002800867063357443e-01,1.713999999999945487e+02
1.213585951247716821e+02,0.000000000000000000e+00,-9.419707317352797205e+00,0.000000000000000000e+00,2.297159721008900854e-02,0.000000000000000000e+00,-7.746347507602592553e-02,0.000000000000000000e+00,1.004350722861149375e-01,1.714999999999945430e+02
1.213463645620276310e+02,0.000000000000000000e+00,-9.418115176416861800e+00,0.000000000000000000e+00,2.313079969891365315e-02,0.000000000000000000e+00,-7.745820940423905898e-02,0.000000000000000000e+00,1.005890091031527156e-01,1.715999999999945373e+02
1.213340363543625386e+02,0.000000000000000000e+00,-9.416509895126710106e+00,0.000000000000000000e+00,2.328898995072169534e-02,0.000000000000000000e+00,-7.745289709810651568e-02,0.000000000000000000e+00,1.007418870488282076e-01,1.716999999999945317e+02
1.213216119357582556e+02,0.000000000000000000e+00,-9.414891658945132136e+00,0.000000000000000000e+00,2.344615739985231317e-02,0.000000000000000000e+00,-7.744753873825910295e-02,0.000000000000000000e+00,1.008936961381114161e-01,1.717999999999945260e+02
1.213090927436659285e+02,0.000000000000000000e+00,-9.413260653826725388e+00,0.000000000000000000e+00,2.360229160256941891e-02,0.000000000000000000e+00,-7.744213490742270223e-02,0.000000000000000000e+00,1.010444265099921246e-01,1.718999999999945203e+02
1.212964802188722757e+02,0.000000000000000000e+00,-9.411617066201419135e+00,0.000000000000000000e+00,2.375738223751872394e-02,0.000000000000000000e+00,-7.743668619038020229e-02,0.000000000000000000e+00,1.011940684278989228e-01,1.719999999999945146e+02
1.212837758053661474e+02,0.000000000000000000e+00,-9.409961082958011147e+00,0.000000000000000000e+00,2.391141910617496785e-02,0.000000000000000000e+00,-7.743119317393309942e-02,0.000000000000000000e+00,1.013426122801080742e-01,1.720999999999945089e+02
1.212709809502052991e+02,0.000000000000000000e+00,-9.408292891427729288e+00,0.000000000000000000e+00,2.406439213327934978e-02,0.000000000000000000e+00,-7.742565644686320858e-02,0.000000000000000000e+00,1.014900485801425584e-01,1.721999999999945032e+02
1.212580971033834203e+02,0.000000000000000000e+00,-9.406612679367810870e+00,0.000000000000000000e+00,2.421629136726709958e-02,0.000000000000000000e+00,-7.742007659989394441e-02,0.000000000000000000e+00,1.016363679671610509e-01,1.722999999999944976e+02
1.212451257176973911e+02,0.000000000000000000e+00,-9.404920634945098001e+00,0.000000000000000000e+00,2.436710698068525818e-02,0.000000000000000000e+00,-7.741445422565164380e-02,0.000000000000000000e+00,1.017815612063368985e-01,1.723999999999944919e+02
1.212320682486148655e+02,0.000000000000000000e+00,-9.403216946719663127e+00,0.000000000000000000e+00,2.451682927060060135e-02,0.000000000000000000e+00,-7.740878991862665259e-02,0.000000000000000000e+00,1.019256191892272539e-01,1.724999999999944862e+02
1.212189261541420251e+02,0.000000000000000000e+00,-9.401501803628445231e+00,0.000000000000000000e+00,2.466544865899776562e-02,0.000000000000000000e+00,-7.740308427513419021e-02,0.000000000000000000e+00,1.020685329341319558e-01,1.725999999999944805e+02
1.212057008946917449e+02,0.000000000000000000e+00,-9.399775394968919784e+00,0.000000000000000000e+00,2.481295569316753491e-02,0.000000000000000000e+00,-7.739733789327514490e-02,0.000000000000000000e+00,1.022102935864426798e-01,1.726999999999944748e+02
1.211923939329518873e+02,0.000000000000000000e+00,-9.398037910382786464e+00,0.000000000000000000e+00,2.495934104608529824e-02,0.000000000000000000e+00,-7.739155137289671638e-02,0.000000000000000000e+00,1.023508924189820146e-01,1.727999999999944691e+02
1.211790067337540364e+02,0.000000000000000000e+00,-9.396289539839674632e+00,0.000000000000000000e+00,2.510459551677969581e-02,0.000000000000000000e+00,-7.738572531555273915e-02,0.000000000000000000e+00,1.024903208323324350e-01,1.728999999999944635e+02
1.211655407639424311e+02,0.000000000000000000e+00,-9.394530473620886113e+00,0.000000000000000000e+00,2.524871003069143610e-02,0.000000000000000000e+00,-7.737986032446399209e-02,0.000000000000000000e+00,1.026285703551554351e-01,1.729999999999944578e+02
1.211519974922432681e+02,0.000000000000000000e+00,-9.392760902303155746e+00,0.000000000000000000e+00,2.539167564002228414e-02,0.000000000000000000e+00,-7.737395700447827207e-02,0.000000000000000000e+00,1.027656326445005597e-01,1.730999999999944521e+02
1.211383783891342745e+02,0.000000000000000000e+00,-9.390981016742436793e+00,0.000000000000000000e+00,2.553348352407423458e-02,0.000000000000000000e+00,-7.736801596203027320e-02,0.000000000000000000e+00,1.029014994861045112e-01,1.731999999999944464e+02
1.211246849267146359e+02,0.000000000000000000e+00,-9.389191008057714782e+00,0.000000000000000000e+00,2.567412498957884898e-02,0.000000000000000000e+00,-7.736203780510132744e-02,0.000000000000000000e+00,1.030361627946801695e-01,1.732999999999944407e+02
1.211109185785752373e+02,0.000000000000000000e+00,-9.387391067614855089e+00,0.000000000000000000e+00,2.581359147101678145e-02,0.000000000000000000e+00,-7.735602314317899242e-02,0.000000000000000000e+00,1.031696146141957704e-01,1.733999999999944350e+02
1.210970808196692445e+02,0.000000000000000000e+00,-9.385581387010464738e+00,0.000000000000000000e+00,2.595187453092747537e-02,0.000000000000000000e+00,-7.734997258721637570e-02,0.000000000000000000e+00,1.033018471181438580e-01,1.734999999999944293e+02
1.210831731261830555e+02,0.000000000000000000e+00,-9.383762158055800384e+00,0.000000000000000000e+00,2.608896586020903116e-02,0.000000000000000000e+00,-7.734388674959136178e-02,0.000000000000000000e+00,1.034328526098003964e-01,1.735999999999944237e+02
1.210691969754075359e+02,0.000000000000000000e+00,-9.381933572760686957e+00,0.000000000000000000e+00,2.622485727840826245e-02,0.000000000000000000e+00,-7.733776624406563105e-02,0.000000000000000000e+00,1.035626235224738900e-01,1.736999999999944180e+02
1.210551538456097092e+02,0.000000000000000000e+00,-9.380095823317482484e+00,0.000000000000000000e+00,2.635954073400090941e-02,0.000000000000000000e+00,-7.733161168574344269e-02,0.000000000000000000e+00,1.036911524197443590e-01,1.737999999999944123e+02
1.210410452159047026e+02,0.000000000000000000e+00,-9.378249102085067790e+00,0.000000000000000000e+00,2.649300830466205792e-02,0.000000000000000000e+00,-7.732542369103041768e-02,0.000000000000000000e+00,1.038184319956924756e-01,1.738999999999944066e+02
1.210268725661281763e+02,0.000000000000000000e+00,-9.376393601572862835e+00,0.000000000000000000e+00,2.662525219752670189e-02,0.000000000000000000e+00,-7.731920287759184995e-02,0.000000000000000000e+00,1.039444550751185553e-01,1.739999999999944009e+02
1.210126373767090513e+02,0.000000000000000000e+00,-9.374529514424882137e+00,0.000000000000000000e+00,2.675626474944050801e-02,0.000000000000000000e+00,-7.731294986431110072e-02,0.000000000000000000e+00,1.040692146137516122e-01,1.740999999999943952e+02
1.209983411285426342e+02,0.000000000000000000e+00,-9.372657033403825722e+00,0.000000000000000000e+00,2.688603842720074799e-02,0.000000000000000000e+00,-7.730666527124772924e-02,0.000000000000000000e+00,1.041927036984484772e-01,1.741999999999943896e+02
1.209839853028641983e+02,0.000000000000000000e+00,-9.370776351375189606e+00,0.000000000000000000e+00,2.701456582778740192e-02,0.000000000000000000e+00,-7.730034971959530432e-02,0.000000000000000000e+00,1.043149155473827028e-01,1.742999999999943839e+02
1.209695713811228757e+02,0.000000000000000000e+00,-9.368887661291429581e+00,0.000000000000000000e+00,2.714183967858445692e-02,0.000000000000000000e+00,-7.729400383163927135e-02,0.000000000000000000e+00,1.044358435102237248e-01,1.743999999999943782e+02
1.209551008448560196e+02,0.000000000000000000e+00,-9.366991156176144528e+00,0.000000000000000000e+00,2.726785283759135606e-02,0.000000000000000000e+00,-7.728762823071437527e-02,0.000000000000000000e+00,1.045554810683057279e-01,1.744999999999943725e+02
1.209405751755639642e+02,0.000000000000000000e+00,-9.365087029108305927e+00,0.000000000000000000e+00,2.739259829362465648e-02,0.000000000000000000e+00,-7.728122354116220838e-02,0.000000000000000000e+00,1.046738218347868649e-01,1.745999999999943668e+02
1.209259958545851674e+02,0.000000000000000000e+00,-9.363175473206515775e+00,0.000000000000000000e+00,2.751606916650984822e-02,0.000000000000000000e+00,-7.727479038828820312e-02,0.000000000000000000e+00,1.047908595547980548e-01,1.746999999999943611e+02
1.209113643629718666e+02,0.000000000000000000e+00,-9.361256681613308928e+00,0.000000000000000000e+00,2.763825870726335440e-02,0.000000000000000000e+00,-7.726832939831880520e-02,0.000000000000000000e+00,1.049065881055821631e-01,1.747999999999943554e+02
1.208966821813660601e+02,0.000000000000000000e+00,-9.359330847479485627e+00,0.000000000000000000e+00,2.775916029826471301e-02,0.000000000000000000e+00,-7.726184119835814712e-02,0.000000000000000000e+00,1.050210014966228567e-01,1.748999999999943498e+02
1.208819507898760293e+02,0.000000000000000000e+00,-9.357398163948490222e+00,0.000000000000000000e+00,2.787876745341895043e-02,0.000000000000000000e+00,-7.725532641634476338e-02,0.000000000000000000e+00,1.051340938697637173e-01,1.749999999999943441e+02
1.208671716679532153e+02,0.000000000000000000e+00,-9.355458824140828966e+00,0.000000000000000000e+00,2.799707381830911571e-02,0.000000000000000000e+00,-7.724878568100811138e-02,0.000000000000000000e+00,1.052458594993172236e-01,1.750999999999943384e+02
1.208523462942696369e+02,0.000000000000000000e+00,-9.353513021138518013e+00,0.000000000000000000e+00,2.811407317033900663e-02,0.000000000000000000e+00,-7.724221962182466206e-02,0.000000000000000000e+00,1.053562927921636722e-01,1.751999999999943327e+02
1.208374761465956908e+02,0.000000000000000000e+00,-9.351560947969584703e+00,0.000000000000000000e+00,2.822975941886609816e-02,0.000000000000000000e+00,-7.723562886897415714e-02,0.000000000000000000e+00,1.054653882878402588e-01,1.752999999999943270e+02
1.208225627016784784e+02,0.000000000000000000e+00,-9.349602797592599046e+00,0.000000000000000000e+00,2.834412660532462450e-02,0.000000000000000000e+00,-7.722901405329542224e-02,0.000000000000000000e+00,1.055731406586200433e-01,1.753999999999943213e+02
1.208076074351205733e+02,0.000000000000000000e+00,-9.347638762881256724e+00,0.000000000000000000e+00,2.845716890333887042e-02,0.000000000000000000e+00,-7.722237580624206899e-02,0.000000000000000000e+00,1.056795447095809359e-01,1.754999999999943157e+02
1.207926118212592428e+02,0.000000000000000000e+00,-9.345669036609002944e+00,0.000000000000000000e+00,2.856888061882664406e-02,0.000000000000000000e+00,-7.721571475983819710e-02,0.000000000000000000e+00,1.057845953786648446e-01,1.755999999999943100e+02
1.207775773330462243e+02,0.000000000000000000e+00,-9.343693811433693597e+00,0.000000000000000000e+00,2.867925619009293811e-02,0.000000000000000000e+00,-7.720903154663354140e-02,0.000000000000000000e+00,1.058882877367264830e-01,1.756999999999943043e+02
1.207625054419279422e+02,0.000000000000000000e+00,-9.341713279882306153e+00,0.000000000000000000e+00,2.878829018791378286e-02,0.000000000000000000e+00,-7.720232679965884082e-02,0.000000000000000000e+00,1.059906169875726167e-01,1.757999999999942986e+02
1.207473976177262216e+02,0.000000000000000000e+00,-9.339727634335693196e+00,0.000000000000000000e+00,2.889597731561029809e-02,0.000000000000000000e+00,-7.719560115238072173e-02,0.000000000000000000e+00,1.060915784679910268e-01,1.758999999999942929e+02
1.207322553285195283e+02,0.000000000000000000e+00,-9.337737067013389236e+00,0.000000000000000000e+00,2.900231240911293681e-02,0.000000000000000000e+00,-7.718885523865662290e-02,0.000000000000000000e+00,1.061911676477695632e-01,1.759999999999942872e+02
1.207170800405247064e+02,0.000000000000000000e+00,-9.335741769958451286e+00,0.000000000000000000e+00,2.910729043701592786e-02,0.000000000000000000e+00,-7.718208969268941511e-02,0.000000000000000000e+00,1.062893801297053464e-01,1.760999999999942816e+02
1.207018732179792266e+02,0.000000000000000000e+00,-9.333741935022356273e+00,0.000000000000000000e+00,2.921090650062191374e-02,0.000000000000000000e+00,-7.717530514898195138e-02,0.000000000000000000e+00,1.063862116496038651e-01,1.761999999999942759e+02
1.206866363230239898e+02,0.000000000000000000e+00,-9.331737753849939310e+00,0.000000000000000000e+00,2.931315583397680127e-02,0.000000000000000000e+00,-7.716850224229124255e-02,0.000000000000000000e+00,1.064816580762680404e-01,1.762999999999942702e+02
1.206713708155865703e+02,0.000000000000000000e+00,-9.329729417864390584e+00,0.000000000000000000e+00,2.941403380389482139e-02,0.000000000000000000e+00,-7.716168160758281325e-02,0.000000000000000000e+00,1.065757154114776312e-01,1.763999999999942645e+02
